"","gedlong","gedlat","ID","event_country","year","civdeath","region"
"4366",85.66667,27.58333,102699,"Nepal",1999,2,"Asia"
"4367",125.35,-8.583333,141228,"Indonesia",1999,1,"Asia"
"4368",98.429888,21.304659,48984,"Myanmar (Burma)",1999,2,"Asia"
"4369",125.383333,-8.833333,141277,"Indonesia",1999,13,"Asia"
"4370",98.429888,21.304659,48961,"Myanmar (Burma)",1999,7,"Asia"
"4371",125.26978,-9.329489,141330,"Indonesia",1999,1,"Asia"
"4372",125.283333,-8.9,141331,"Indonesia",1999,7,"Asia"
"4373",98,22,49548,"Myanmar (Burma)",1999,1,"Asia"
"4374",125.371944,-8.573333,141601,"Indonesia",1999,3,"Asia"
"4375",96.25,18.25,48589,"Myanmar (Burma)",1999,1,"Asia"
"4376",98.47457,14.091061,51381,"Myanmar (Burma)",1999,1,"Asia"
"4377",21.04196,42.507571,202125,"Serbia (Yugoslavia)",1999,19,"Europe"
"4378",-64.61667,10.21667,204065,"Venezuela",1999,0,"Americas"
"4379",125.566667,-8.566667,141641,"Indonesia",1999,2,"Asia"
"4380",125.583333,-8.566667,141642,"Indonesia",1999,19,"Asia"
"4381",125.583333,-8.566667,141643,"Indonesia",1999,1,"Asia"
"4382",125.783333,-9,141644,"Indonesia",1999,3,"Asia"
"4383",20.9,42.616667,202800,"Serbia (Yugoslavia)",1999,53,"Europe"
"4384",125.408333,-9.11,141645,"Indonesia",1999,1,"Asia"
"4385",21,42.583333,202783,"Serbia (Yugoslavia)",1999,6,"Europe"
"4386",5.998798,4.705803,15839,"Nigeria",1999,8,"Africa"
"4387",125.26978,-9.329489,142083,"Indonesia",1999,8,"Asia"
"4388",84.83333,28.33333,106280,"Nepal",1999,2,"Asia"
"4389",125.35,-8.583333,141972,"Indonesia",1999,5,"Asia"
"4390",125.46308,-8.571099,142060,"Indonesia",1999,1,"Asia"
"4391",127.034179,-8.43084,142061,"Indonesia",1999,1,"Asia"
"4392",-12.629311,8.797828,32425,"Sierra Leone",1999,3,"Africa"
"4393",-12.629311,8.797828,33097,"Sierra Leone",1999,1,"Africa"
"4394",127.033333,-8.516667,142062,"Indonesia",1999,2,"Asia"
"4395",125.051944,-8.977222,142082,"Indonesia",1999,3,"Asia"
"4396",20.970512,42.826177,202044,"Serbia (Yugoslavia)",1999,0,"Europe"
"4397",-66.60663,10.46736,204069,"Venezuela",1999,1,"Americas"
"4398",96.25,18.25,48632,"Myanmar (Burma)",1999,1,"Asia"
"4399",125.283333,-8.9,140817,"Indonesia",1999,6,"Asia"
"4400",125.206111,-8.611944,140818,"Indonesia",1999,1,"Asia"
"4401",44.400876,33.340582,144756,"Iraq",1999,15,"Middle East"
"4402",125.744722,-8.530556,140918,"Indonesia",1999,1,"Asia"
"4403",125.383333,-8.833333,140917,"Indonesia",1999,12,"Asia"
"4404",15.026667,-4.516389,43014,"Congo",1999,80,"Africa"
"4405",82.58333,28.75,105403,"Nepal",1999,1,"Asia"
"4406",98,22,49910,"Myanmar (Burma)",1999,2,"Asia"
"4407",-43.2075,-22.90278,98038,"Brazil",1999,1,"Americas"
"4408",99.880833,20.4475,50452,"Myanmar (Burma)",1999,8,"Asia"
"4409",93.366883,22.619989,50624,"Myanmar (Burma)",1999,1,"Asia"
"4410",99.826944,19.913611,51346,"Thailand",1999,1,"Asia"
"4411",125.566667,-8.566667,141229,"Indonesia",1999,9,"Asia"
"4412",99.880833,20.4475,50466,"Myanmar (Burma)",1999,4,"Asia"
"4413",125.218333,-8.969167,140922,"Indonesia",1999,1,"Asia"
"4414",67.82502,34.821781,134985,"Afghanistan",1999,200,"Asia"
"4415",125.684444,-8.538333,140945,"Indonesia",1999,2,"Asia"
"4416",66.973785,34.735252,134978,"Afghanistan",1999,200,"Asia"
"4417",125.255833,-9.075833,141003,"Indonesia",1999,1,"Asia"
"4418",125.394722,-8.965278,141013,"Indonesia",1999,5,"Asia"
"4419",-66.942373,10.551107,204074,"Venezuela",1999,1,"Americas"
"4420",125.387,-8.9922,141103,"Indonesia",1999,1,"Asia"
"4421",125.387,-8.9922,141119,"Indonesia",1999,0,"Asia"
"4422",98,22,50252,"Myanmar (Burma)",1999,2,"Asia"
"4423",29.3538,-3.4948,10571,"Burundi",1999,15,"Africa"
"4424",125.035883,-9.229167,141161,"Indonesia",1999,1,"Asia"
"4425",124.979598,-8.954842,141162,"Indonesia",1999,1,"Asia"
"4426",125.383333,-8.833333,141173,"Indonesia",1999,6,"Asia"
"4427",21.072605,1.506947,23071,"DR Congo (Zaire)",1999,2,"Africa"
"4428",23.116667,-5.55,23259,"DR Congo (Zaire)",1999,36,"Africa"
"4429",23.116667,-5.55,23260,"DR Congo (Zaire)",1999,4,"Africa"
"4430",21.183333,4.3,24194,"DR Congo (Zaire)",1999,8,"Africa"
"4431",103.501715,10.635917,111414,"Cambodia (Kampuchea)",1999,0,"Asia"
"4432",-66.879193,10.488011,197501,"Venezuela",1999,0,"Americas"
"4433",97.75,16.25,49384,"Myanmar (Burma)",1999,1,"Asia"
"4434",98.111969,21.102417,48924,"Myanmar (Burma)",1999,1,"Asia"
"4435",44.016482,32.597902,144762,"Iraq",1999,12,"Middle East"
"4436",80.91667,29.25,101257,"Nepal",2003,2,"Asia"
"4437",43.65,3.116667,35652,"Somalia",1999,0,"Africa"
"4438",29.2,-5.933333,28529,"DR Congo (Zaire)",1999,3,"Africa"
"4439",18.583333,4.366667,22852,"Central African Republic",1999,5,"Africa"
"4440",20.66,42.7,202794,"Serbia (Yugoslavia)",1999,0,"Europe"
"4441",98,22,50387,"Myanmar (Burma)",1999,2,"Asia"
"4442",27.67935,8.698305,8769,"Sudan",1999,12,"Africa"
"4443",29.3644,-3.3822,241685,"Burundi",2017,1,"Africa"
"4444",82.25,28.83333,101361,"Nepal",1999,5,"Asia"
"4445",21.95,1.15,23266,"DR Congo (Zaire)",1999,6,"Africa"
"4446",82.58333,28.75,102137,"Nepal",1999,2,"Asia"
"4447",99.605689,21.280781,48918,"Myanmar (Burma)",1999,1,"Asia"
"4448",125.141667,-8.827778,141334,"Indonesia",1999,1,"Asia"
"4449",97.71672,20.89184,50106,"Myanmar (Burma)",1999,1,"Asia"
"4450",82.75,28.41667,103724,"Nepal",1999,1,"Asia"
"4451",82.25,28.83333,103799,"Nepal",1999,2,"Asia"
"4452",82.75,28.41667,104641,"Nepal",1999,1,"Asia"
"4453",19.975556,2.990708,23053,"DR Congo (Zaire)",1999,32,"Africa"
"4454",98,22,49717,"Myanmar (Burma)",1999,1,"Asia"
"4455",98,22,49719,"Myanmar (Burma)",1999,1,"Asia"
"4456",97.866667,20.516667,49515,"Myanmar (Burma)",1999,1,"Asia"
"4457",80.91667,28.75,106302,"Nepal",1999,1,"Asia"
"4458",128.200112,-3.665121,141587,"Indonesia",1999,0,"Asia"
"4459",29.4082,-3.4148,10413,"Burundi",1999,0,"Africa"
"4460",29.4082,-3.4148,10823,"Burundi",1999,0,"Africa"
"4461",41.874525,3.929306,35548,"Somalia",1999,0,"Africa"
"4462",126.364722,-8.8575,141653,"Indonesia",1999,2,"Asia"
"4463",81.83333,29.25,106288,"Nepal",1999,1,"Asia"
"4464",125.232778,-8.99583,141973,"Indonesia",1999,1,"Asia"
"4465",98.429888,21.304659,48962,"Myanmar (Burma)",1999,2,"Asia"
"4466",125.18,-8.872277,140741,"Indonesia",1999,1,"Asia"
"4467",125.583333,-8.566667,140828,"Indonesia",1999,1,"Asia"
"4468",93.478975,23.562811,51321,"Myanmar (Burma)",1999,1,"Asia"
"4469",22.166667,-5.133333,23006,"DR Congo (Zaire)",1999,3,"Africa"
"4470",-9.747778,8.421944,43355,"Liberia",1999,25,"Africa"
"4471",125.566667,-8.716667,141104,"Indonesia",1999,2,"Asia"
"4472",125.26978,-9.329489,141120,"Indonesia",1999,27,"Asia"
"4473",125.047076,-8.96746,141163,"Indonesia",1999,0,"Asia"
"4474",125.596286,-8.601503,141164,"Indonesia",1999,1,"Asia"
"4475",6.264167,4.924722,15870,"Nigeria",1999,3,"Africa"
"4476",125.164146,-9.390341,141319,"Indonesia",1999,1,"Asia"
"4477",125.065,-9.276944,141371,"Indonesia",1999,2,"Asia"
"4478",125.25,-9.316667,141594,"Indonesia",1999,1,"Asia"
"4479",125.566667,-8.566667,141974,"Indonesia",1999,1,"Asia"
"4480",125.270556,-9.167222,142039,"Indonesia",1999,2,"Asia"
"4481",125.219722,-8.991667,142057,"Indonesia",1999,1,"Asia"
"4482",125.26978,-9.329489,141658,"Indonesia",1999,2,"Asia"
"4483",9.696992,8.238208,17138,"Nigeria",2001,25,"Africa"
"4484",125.61,-8.80138,141657,"Indonesia",1999,1,"Asia"
"4485",126.564722,-8.543056,141659,"Indonesia",1999,1,"Asia"
"4486",126.885,-8.568056,142040,"Indonesia",1999,1,"Asia"
"4487",125.283889,-9.3025,142041,"Indonesia",1999,2,"Asia"
"4488",125.201,-8.989,142042,"Indonesia",1999,2,"Asia"
"4489",126.013056,-8.511389,140806,"Indonesia",1999,2,"Asia"
"4490",125.566667,-8.566667,140835,"Indonesia",1999,1,"Asia"
"4491",125.56278,-8.73,140896,"Indonesia",1999,1,"Asia"
"4492",125.5,-8.53,140897,"Indonesia",1999,35,"Asia"
"4493",126.45,-8.466667,140902,"Indonesia",1999,1,"Asia"
"4494",126.572403,-8.488863,140903,"Indonesia",1999,1,"Asia"
"4495",42.583333,36.166667,144788,"Iraq",1999,1,"Middle East"
"4496",82.75,28.41667,102675,"Nepal",1999,2,"Asia"
"4497",82.58333,28.75,102676,"Nepal",1999,1,"Asia"
"4498",125.583333,-8.566667,140986,"Indonesia",1999,1,"Asia"
"4499",126.013056,-8.511389,141015,"Indonesia",1999,1,"Asia"
"4500",125.214167,-8.996389,141041,"Indonesia",1999,2,"Asia"
"4501",125.5,-8.983333,141042,"Indonesia",1999,1,"Asia"
"4502",125.5,-8.566667,141166,"Indonesia",1999,10,"Asia"
"4503",9.696992,8.238208,17142,"Nigeria",2001,25,"Africa"
"4504",82.75,28.41667,103726,"Nepal",1999,2,"Asia"
"4505",124.979598,-8.954842,141167,"Indonesia",1999,2,"Asia"
"4506",125.26978,-9.329489,141175,"Indonesia",1999,2,"Asia"
"4507",125.1585,-8.80954,141203,"Indonesia",1999,1,"Asia"
"4508",125.355,-9.015833,141320,"Indonesia",1999,2,"Asia"
"4509",125.566667,-8.716667,141321,"Indonesia",1999,1,"Asia"
"4510",74.530971,34.2186,89998,"India",1999,3,"Asia"
"4511",76.66667,33.91667,89999,"India",1999,0,"Asia"
"4512",124.897588,-9.109679,141626,"Indonesia",1999,6,"Asia"
"4513",99.922778,20.875833,49490,"Myanmar (Burma)",1999,3,"Asia"
"4514",97.7,17.7,51024,"Myanmar (Burma)",1999,1,"Asia"
"4515",125.566667,-8.566667,141608,"Indonesia",1999,1,"Asia"
"4516",127.033333,-8.516667,141628,"Indonesia",1999,3,"Asia"
"4517",99.880833,20.4475,50454,"Myanmar (Burma)",1999,1,"Asia"
"4518",30.681996,-3.202091,241682,"Burundi",2017,1,"Africa"
"4519",125.566667,-8.566667,141663,"Indonesia",1999,2,"Asia"
"4520",125.355,-9.015833,141664,"Indonesia",1999,3,"Asia"
"4521",125.468333,-9.044167,141665,"Indonesia",1999,13,"Asia"
"4522",-70.08275,10.17554,204084,"Venezuela",1999,1,"Americas"
"4523",126.235556,-8.738333,142034,"Indonesia",1999,3,"Asia"
"4524",-71.64056,10.63167,204086,"Venezuela",1999,1,"Americas"
"4525",98,22,51416,"Myanmar (Burma)",1999,1,"Asia"
"4526",123.583333,-10.183333,141672,"Indonesia",1999,0,"Asia"
"4527",-9.5,6.5,43655,"Liberia",1999,20,"Africa"
"4528",69.47648,36.963459,135106,"Afghanistan",1999,0,"Asia"
"4529",98,22,50359,"Myanmar (Burma)",1999,1,"Asia"
"4530",47.6269,42.8496,191676,"Russia (Soviet Union)",1999,11,"Europe"
"4531",98,22,49880,"Myanmar (Burma)",1999,3,"Asia"
"4532",30.75,12,7629,"Sudan",1999,11,"Africa"
"4533",30.75,12,7758,"Sudan",1999,9,"Africa"
"4534",30.75,12,8261,"Sudan",1999,19,"Africa"
"4535",-66.879193,10.488011,204097,"Venezuela",1999,0,"Americas"
"4536",29.395,-3.4094,10077,"Burundi",1999,6,"Africa"
"4537",125.162222,-9.140556,141673,"Indonesia",1999,2,"Asia"
"4538",-66.66308,10.23409,204098,"Venezuela",1999,1,"Americas"
"4539",124.383333,-9.2,142051,"Indonesia",1999,0,"Asia"
"4540",98,22,49738,"Myanmar (Burma)",1999,1,"Asia"
"4541",97.7,17.7,50986,"Myanmar (Burma)",1999,2,"Asia"
"4542",-68.0125,10.47306,204099,"Venezuela",1999,1,"Americas"
"4543",98.75,13,50521,"Myanmar (Burma)",1999,1,"Asia"
"4544",97.401111,23.0925,50125,"Myanmar (Burma)",1999,1,"Asia"
"4545",98,22,49552,"Myanmar (Burma)",1999,1,"Asia"
"4546",98,22,49914,"Myanmar (Burma)",1999,2,"Asia"
"4547",98,22,49742,"Myanmar (Burma)",1999,1,"Asia"
"4548",125.566667,-8.566667,141675,"Indonesia",1999,150,"Asia"
"4549",97.856653,15.249117,50726,"Myanmar (Burma)",1999,1,"Asia"
"4550",98.75,13,50520,"Myanmar (Burma)",1999,11,"Asia"
"4551",6.833333,4.75,16930,"Nigeria",1999,0,"Africa"
"4552",45.7477,43.3058,191629,"Russia (Soviet Union)",1999,25,"Europe"
"4553",98,22,50265,"Myanmar (Burma)",1999,1,"Asia"
"4554",-71.64056,10.63167,204104,"Venezuela",1999,1,"Americas"
"4555",-71.43993,10.38828,204105,"Venezuela",1999,2,"Americas"
"4556",-6.451944,6.874722,42864,"Ivory Coast",1999,0,"Africa"
"4557",83.08333,29.16667,102113,"Nepal",1999,1,"Asia"
"4558",18.1897,2.059,24147,"DR Congo (Zaire)",1999,17,"Africa"
"4559",15.048173,12.108502,12187,"Chad",1999,0,"Africa"
"4560",6.083333,4.75,13893,"Nigeria",1999,0,"Africa"
"4561",45.8855,43.5028,191489,"Russia (Soviet Union)",1999,4,"Europe"
"4562",84.83333,28.33333,102181,"Nepal",2001,2,"Asia"
"4563",44.8203,43.4052,191630,"Russia (Soviet Union)",1999,1,"Europe"
"4564",98,22,49627,"Myanmar (Burma)",1999,2,"Asia"
"4565",98,22,49877,"Myanmar (Burma)",1999,2,"Asia"
"4566",45.6982,43.318,191422,"Russia (Soviet Union)",1999,37,"Europe"
"4567",84.41667,28.25,103670,"Nepal",2001,1,"Asia"
"4568",97.274696,17.1325,50640,"Myanmar (Burma)",1999,1,"Asia"
"4569",82.75,28.41667,106326,"Nepal",1999,4,"Asia"
"4570",-66.879193,10.488011,204110,"Venezuela",1999,1,"Americas"
"4571",45.7477,43.3058,191666,"Russia (Soviet Union)",1999,70,"Europe"
"4572",29.350833,-3.520833,9978,"Burundi",1999,0,"Africa"
"4573",-9.56278,8.20139,43592,"Liberia",2000,18,"Africa"
"4574",-10.874444,6.694167,44464,"Liberia",2000,26,"Africa"
"4575",103.434411,19.363349,60803,"Laos",2000,2,"Asia"
"4576",98.111969,21.102417,78145,"Myanmar (Burma)",2000,3,"Asia"
"4577",98.429888,21.304659,48994,"Myanmar (Burma)",2000,5,"Asia"
"4578",81.83333,29.25,102669,"Nepal",2000,1,"Asia"
"4579",97.82099,21.929133,49054,"Myanmar (Burma)",2000,1,"Asia"
"4580",-66.879193,10.488011,204111,"Venezuela",2000,1,"Americas"
"4581",98.427942,21.301664,48946,"Myanmar (Burma)",2000,4,"Asia"
"4582",84.91667,28,103802,"Nepal",2000,1,"Asia"
"4583",45.6982,43.318,191556,"Russia (Soviet Union)",2000,1,"Europe"
"4584",16.42,8.25,20302,"Chad",2001,4,"Africa"
"4585",-16.382778,12.470556,39110,"Senegal",2000,1,"Africa"
"4586",45.6982,43.318,192339,"Russia (Soviet Union)",2000,8,"Europe"
"4587",98.516667,14.166667,50067,"Myanmar (Burma)",2001,1,"Asia"
"4588",-67.59583,10.24694,204114,"Venezuela",2000,1,"Americas"
"4589",97.209444,19.674167,49138,"Myanmar (Burma)",2000,2,"Asia"
"4590",97.866667,20.516667,49511,"Myanmar (Burma)",2000,1,"Asia"
"4591",98.429888,21.304659,48978,"Myanmar (Burma)",2000,19,"Asia"
"4592",33,5,8635,"Sudan",2000,16,"Africa"
"4593",66.490395,35.883492,142404,"Afghanistan",2000,3,"Asia"
"4594",66.564339,35.857857,142399,"Afghanistan",2000,9,"Asia"
"4595",45.5638,43.2286,191565,"Russia (Soviet Union)",2000,30,"Europe"
"4596",81.83333,29.25,106315,"Nepal",2000,2,"Asia"
"4597",45.5214,43.5743,191601,"Russia (Soviet Union)",2000,9,"Europe"
"4598",45.7688,43.4432,191615,"Russia (Soviet Union)",2000,23,"Europe"
"4599",-66.879193,10.488011,204116,"Venezuela",2000,0,"Americas"
"4600",45.6982,43.318,191616,"Russia (Soviet Union)",2000,50,"Europe"
"4601",99.880833,20.4475,50457,"Myanmar (Burma)",2000,1,"Asia"
"4602",98.75,13,50508,"Myanmar (Burma)",2000,1,"Asia"
"4603",105.58333,12.08333,111426,"Cambodia (Kampuchea)",2000,1,"Asia"
"4604",-71.2566,6.323104,222176,"Colombia",2000,3,"Americas"
"4605",98.429888,21.304659,48989,"Myanmar (Burma)",2000,25,"Asia"
"4606",66.4963,35.889599,142398,"Afghanistan",2000,17,"Asia"
"4607",80.91667,28.75,106337,"Nepal",2000,1,"Asia"
"4608",97.75,16.25,49379,"Myanmar (Burma)",2000,1,"Asia"
"4609",96.25,18.25,51217,"Myanmar (Burma)",2000,2,"Asia"
"4610",82.75,28.41667,106332,"Nepal",2000,1,"Asia"
"4611",45.4065,43.0961,191648,"Russia (Soviet Union)",2000,49,"Europe"
"4612",45.3874,43.2274,191651,"Russia (Soviet Union)",2000,40,"Europe"
"4613",45.468,43.0975,191652,"Russia (Soviet Union)",2000,17,"Europe"
"4614",45.4208,43.2621,191653,"Russia (Soviet Union)",2000,32,"Europe"
"4615",45.6982,43.318,191789,"Russia (Soviet Union)",2000,350,"Europe"
"4616",82.58333,28.75,102726,"Nepal",2000,14,"Asia"
"4617",82.25,28.41667,103710,"Nepal",2000,1,"Asia"
"4618",98,22,78152,"Myanmar (Burma)",2000,1,"Asia"
"4619",82.58333,28.75,103702,"Nepal",2000,2,"Asia"
"4620",45.6982,43.318,191696,"Russia (Soviet Union)",2000,62,"Europe"
"4621",82.25,28.41667,103803,"Nepal",2000,1,"Asia"
"4622",20.383333,0.816667,24024,"DR Congo (Zaire)",2000,9,"Africa"
"4623",99.05,12.416667,50034,"Myanmar (Burma)",2000,2,"Asia"
"4624",99.05,12.416667,50033,"Myanmar (Burma)",2000,5,"Asia"
"4625",99.05,12.416667,50040,"Myanmar (Burma)",2000,2,"Asia"
"4626",98.47457,14.091061,50960,"Myanmar (Burma)",2000,3,"Asia"
"4627",97.866667,20.516667,49521,"Myanmar (Burma)",2000,1,"Asia"
"4628",37.85,8.983333,35515,"Ethiopia",2000,0,"Africa"
"4629",74.587356,34.12769,88255,"India",2000,0,"Asia"
"4630",96.875314,17.923614,50413,"Myanmar (Burma)",2000,2,"Asia"
"4631",98.47457,14.091061,51127,"Myanmar (Burma)",2000,2,"Asia"
"4632",45.7477,43.3058,191066,"Russia (Soviet Union)",2000,1,"Europe"
"4633",30.016667,10.583333,8052,"Sudan",2000,4,"Africa"
"4634",96.150408,16.79845,50717,"Myanmar (Burma)",2000,2,"Asia"
"4635",96.25,18.25,51067,"Myanmar (Burma)",2000,2,"Asia"
"4636",75.16667,33.83333,91950,"India",2000,5,"Asia"
"4637",65.726084,36.128281,142402,"Afghanistan",2000,8,"Asia"
"4638",65.5602,36.0393,163986,"Afghanistan",2000,7,"Asia"
"4639",65.76667,36.166672,163987,"Afghanistan",2000,7,"Asia"
"4640",100.360278,21.178333,49483,"Myanmar (Burma)",2000,1,"Asia"
"4641",97.866667,20.516667,49522,"Myanmar (Burma)",2000,2,"Asia"
"4642",97.533333,21.6,49526,"Myanmar (Burma)",2000,13,"Asia"
"4643",98.75,13,50496,"Myanmar (Burma)",2000,1,"Asia"
"4644",45.6982,43.318,191728,"Russia (Soviet Union)",2000,16,"Europe"
"4645",98.429888,21.304659,48993,"Myanmar (Burma)",2000,5,"Asia"
"4646",-67.04325,10.34447,204121,"Venezuela",2000,1,"Americas"
"4647",97.341751,19.49125,49127,"Myanmar (Burma)",2000,3,"Asia"
"4648",98.75,13,50514,"Myanmar (Burma)",2000,1,"Asia"
"4649",98.47457,14.091061,51315,"Myanmar (Burma)",2000,4,"Asia"
"4650",-64.61667,10.21667,204124,"Venezuela",2000,0,"Americas"
"4651",97.7,17.7,48674,"Myanmar (Burma)",2000,1,"Asia"
"4652",97.7,17.7,51006,"Myanmar (Burma)",2000,2,"Asia"
"4653",6.175545,4.286446,15795,"Nigeria",2002,2,"Africa"
"4654",-67.33017,10.21844,204129,"Venezuela",2000,1,"Americas"
"4655",30.89276,2.076329,113926,"DR Congo (Zaire)",2000,15,"Africa"
"4656",96.25,18.25,48601,"Myanmar (Burma)",2000,1,"Asia"
"4657",98,22,50357,"Myanmar (Burma)",2000,1,"Asia"
"4658",99.05,12.416667,49311,"Myanmar (Burma)",2000,2,"Asia"
"4659",16.93898,8.26682,12267,"Chad",2000,3,"Africa"
"4660",45.7477,43.3058,191748,"Russia (Soviet Union)",2000,0,"Europe"
"4661",45.7477,43.3058,191057,"Russia (Soviet Union)",2000,2,"Europe"
"4662",18.05,1.433333,23075,"DR Congo (Zaire)",2000,7,"Africa"
"4663",97.616219,17.026567,49335,"Myanmar (Burma)",2000,2,"Asia"
"4664",46.0599,42.9091,191058,"Russia (Soviet Union)",2000,7,"Europe"
"4665",45.7477,43.3058,191769,"Russia (Soviet Union)",2000,4,"Europe"
"4666",98.427942,21.301664,48949,"Myanmar (Burma)",2000,7,"Asia"
"4667",32.7,10,9027,"Sudan",2000,200,"Africa"
"4668",-67.42929,8.92416,204146,"Venezuela",2000,0,"Americas"
"4669",104.33333,10.83333,110959,"Cambodia (Kampuchea)",2000,1,"Asia"
"4670",97.658528,21.880506,51055,"Myanmar (Burma)",2000,1,"Asia"
"4671",-66.60663,10.46736,204133,"Venezuela",2000,1,"Americas"
"4672",97.7,17.7,51002,"Myanmar (Burma)",2000,1,"Asia"
"4673",-67.71813,10.29644,204137,"Venezuela",2000,0,"Americas"
"4674",84,28,106455,"Nepal",2006,1,"Asia"
"4675",109.3425,-0.0263,140906,"Indonesia",2000,1,"Asia"
"4676",-63.5,6.33333,204139,"Venezuela",2000,1,"Americas"
"4677",30.0234,-3.5393,10178,"Burundi",2000,5,"Africa"
"4678",30.0477,-3.5372,10197,"Burundi",2000,20,"Africa"
"4679",30.024,-3.5824,10250,"Burundi",2000,16,"Africa"
"4680",97.668024,21.272245,49079,"Myanmar (Burma)",2000,1,"Asia"
"4681",96.25,18.25,50906,"Myanmar (Burma)",2000,1,"Asia"
"4682",97.7,17.7,51007,"Myanmar (Burma)",2000,2,"Asia"
"4683",-66.879193,10.488011,204144,"Venezuela",2000,1,"Americas"
"4684",-66.879193,10.488011,204145,"Venezuela",2000,3,"Americas"
"4685",98.429888,21.304659,48974,"Myanmar (Burma)",2000,1,"Asia"
"4686",98,22,49720,"Myanmar (Burma)",2000,3,"Asia"
"4687",83.33333,28.58333,102174,"Nepal",2000,1,"Asia"
"4688",-5.033056,7.683333,42782,"Ivory Coast",2000,1,"Africa"
"4689",97.75,16.25,49385,"Myanmar (Burma)",2000,9,"Asia"
"4690",98.3665,20.317697,49446,"Myanmar (Burma)",2000,1,"Asia"
"4691",29.85,8.65,260435,"South Sudan",2017,1,"Africa"
"4692",98.75,13,50523,"Myanmar (Burma)",2000,15,"Asia"
"4693",99.011649,12.090315,50525,"Myanmar (Burma)",2000,1,"Asia"
"4694",99.25,20.533333,49411,"Myanmar (Burma)",2000,1,"Asia"
"4695",99.05,12.416667,49322,"Myanmar (Burma)",2000,1,"Asia"
"4696",96.875314,17.923614,50419,"Myanmar (Burma)",2000,3,"Asia"
"4697",96.25,18.25,50922,"Myanmar (Burma)",2000,2,"Asia"
"4698",32.7,10,9073,"Sudan",2000,0,"Africa"
"4699",84.41667,28.25,103688,"Nepal",2000,1,"Asia"
"4700",45.7293,43.0397,192299,"Russia (Soviet Union)",2000,0,"Europe"
"4701",96.25,18.25,48580,"Myanmar (Burma)",2000,3,"Asia"
"4702",97.7,17.7,51000,"Myanmar (Burma)",2000,1,"Asia"
"4703",98,22,49952,"Myanmar (Burma)",2000,1,"Asia"
"4704",97.658528,21.880506,51054,"Myanmar (Burma)",2000,1,"Asia"
"4705",96.950314,17.877294,51187,"Myanmar (Burma)",2000,1,"Asia"
"4706",97.643469,16.876903,50899,"Myanmar (Burma)",2000,2,"Asia"
"4707",-71.64056,10.63167,204160,"Venezuela",2000,1,"Americas"
"4708",46.2202,43.0802,191408,"Russia (Soviet Union)",2001,5,"Europe"
"4709",96.130278,21.613056,49038,"Myanmar (Burma)",2000,1,"Asia"
"4710",98,22,49937,"Myanmar (Burma)",2000,1,"Asia"
"4711",97.7,17.7,50892,"Myanmar (Burma)",2000,2,"Asia"
"4712",98,22,50264,"Myanmar (Burma)",2000,3,"Asia"
"4713",98,22,49704,"Myanmar (Burma)",2000,1,"Asia"
"4714",16.6167,8.2833,12336,"Chad",2000,2,"Africa"
"4715",97.533333,21.6,49524,"Myanmar (Burma)",2000,1,"Asia"
"4716",45.5348,43.2624,190994,"Russia (Soviet Union)",2000,5,"Europe"
"4717",29.827222,-3.346944,10726,"Burundi",2000,30,"Africa"
"4718",96.25,18.25,50891,"Myanmar (Burma)",2000,1,"Asia"
"4719",92.367972,20.630564,51082,"Bangladesh",2000,4,"Asia"
"4720",97.75,16.25,49377,"Myanmar (Burma)",2000,1,"Asia"
"4721",97.7,17.7,51040,"Myanmar (Burma)",2000,3,"Asia"
"4722",85.66667,27.58333,101060,"Nepal",2000,1,"Asia"
"4723",124.897588,-9.109679,140988,"Indonesia",2000,3,"Asia"
"4724",124.897588,-9.109679,141016,"Indonesia",2000,0,"Asia"
"4725",18.933333,3.15,23304,"DR Congo (Zaire)",2000,51,"Africa"
"4726",124.960856,-9.494944,141043,"Indonesia",2000,20,"Asia"
"4727",96.25,18.25,51152,"Myanmar (Burma)",2000,3,"Asia"
"4728",6.86026,5.85377,15692,"Nigeria",2001,10,"Africa"
"4729",-66.996995,10.578272,204168,"Venezuela",2000,0,"Americas"
"4730",-4.028056,5.341111,42732,"Ivory Coast",2000,20,"Africa"
"4731",98.111969,21.102417,77583,"Myanmar (Burma)",2000,2,"Asia"
"4732",96.25,18.25,78154,"Myanmar (Burma)",2000,1,"Asia"
"4733",99.880833,20.4475,50461,"Myanmar (Burma)",2000,2,"Asia"
"4734",85.33333,28.16667,102175,"Nepal",2000,1,"Asia"
"4735",96.25,18.25,51070,"Myanmar (Burma)",2000,1,"Asia"
"4736",96.25,18.25,51116,"Myanmar (Burma)",2000,2,"Asia"
"4737",95.316667,5.55,141281,"Indonesia",2000,0,"Asia"
"4738",97.077766,5.112478,141143,"Indonesia",2000,0,"Asia"
"4739",97.75,16.25,49390,"Myanmar (Burma)",2000,2,"Asia"
"4740",-66.80155,10.47226,204173,"Venezuela",2000,1,"Americas"
"4741",82.75,28.41667,101418,"Nepal",2001,1,"Asia"
"4742",82.18333,29.27528,102729,"Nepal",2000,1,"Asia"
"4743",9.7084,4.0469,22670,"Cameroon",2000,1,"Africa"
"4744",99.05,12.416667,50041,"Myanmar (Burma)",2000,2,"Asia"
"4745",29.339553,0.287789,36909,"DR Congo (Zaire)",2000,6,"Africa"
