"","oilLONG","oilLAT","oilnear","oil_country","oilyeardisc","diaLONG","diaLAT","dianear","dia_country","diayeardisc","DIAINFO","RESINFO","gedlong","gedlat","ID","event_country","year","civdeath","region","oilLATsq","oilLONGsq","oilLATcu","oilLONGcu","diaLATsq","diaLONGsq","diaLATcu","diaLONGcu","GDP","Population","logGDP","gedLATsq","gedLONGsq","gedLATcu","gedLONGcu","uncivdeath"
"106",-17.1,14.76,808,"Senegal",1961,-60.38,6.45,621,"Guyana",NA,"S","alluvial",-10.804722,6.310556,44672,"Liberia",1990,0,"Africa",217.8576,292.41,3215.578176,-5000.211,41.6025,3645.7444,268.336125,-220130.046872,NA,NA,NA,39.823117029136,116.742017497284,251.306010106916,-1261.36504477729,0
"107",96.98,5,654,"Indonesia",NA,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",97.077766,5.112478,141885,"Indonesia",1990,3.25809653802148,"Asia",25,9405.1204,125,912108.576392,28.6225,2412.7744,-153.130375,-118515.478528,3.1e+11,181413402,26.4598381344256,26.137431300484,9424.09265155076,133.627042500236,914869.861189564,26
"108",14.21,14.45,858,"Chad",1974,-60.17,4.55,356,"Brazil",NA,"S","secondary",19,15,12072,"Chad",1992,0,"Africa",208.8025,201.9241,3017.196125,2869.341461,20.7025,3620.4289,94.196375,-217841.206913,3610944962,6356748,22.0072353373643,225,361,3375,6859,0
"109",72.56,33.19,603,"Pakistan",1945,0,0,560,"Guinea",NA,"S","alluvial",74.235023,34.336275,89572,"India",1990,2.07944154167984,"Asia",1101.5761,5264.9536,36561.310759,382025.033216,0,0,0,0,5.08e+11,873277798,26.9537472845249,1178.97978087563,5510.83863981053,40481.7739755852,409097.233175623,8
"110",91.29,24.23,756,"Bangladesh",1955,0,0,564,"Guinea",NA,"S","alluvial",90.408611,23.723056,73807,"Bangladesh",1991,0,"Asia",587.0929,8333.8641,14225.260967,760798.453689,0,0,0,0,43899113723,105599127,24.5051599682816,562.783385979136,8173.71694294932,13350.9417814527,738974.395519214,0
"111",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.879193,10.488011,201162,"Venezuela",1991,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.58e+11,20096317,26.276225421868,109.998374736121,4472.82645633125,1153.66416421456,-299139.023828484,1
"112",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.306422,2.016353,26585,"Somalia",1991,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,7274030,NA,4.065679420609,2052.67187444208,8.19784489678322,92999.2181710041,0
"113",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.321027,-26.324593,18500,"South Africa",1991,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,692.984196615649,746.438516334729,-18242.5269313389,20393.4668586211,0
"114",-64.45,9.19,25,"Venezuela",1945,-11.08,8.67,851,"Sierra Leone",NA,"S","alluvial; kimberlite target",-64.7,10.13333,201269,"Venezuela",1991,0,"Americas",84.4561,4153.8025,776.151559,-267712.571125,75.1689,122.7664,651.714363,-1360.251712,2.58e+11,20096317,26.276225421868,102.6843768889,4186.09,1040.5346768596,-270840.023,0
"115",35.63,31.39,255,"Jordan",NA,-8.72,7.03,741,"Liberia",NA,"S","alluvial",35.416778,32.33775,176454,"Israel",1991,0,"Middle East",985.3321,1269.4969,30929.574619,45232.174547,49.4209,76.0384,347.428927,-663.054848,1.08e+11,4949000,25.4053970640706,1045.7300750625,1254.34816390128,33816.5577348524,44424.9704555994,1
"116",35.63,31.39,255,"Jordan",NA,-8.72,7.03,741,"Liberia",NA,"S","alluvial",35.933333,31.95,145591,"Jordan",1992,0,"Middle East",985.3321,1269.4969,30929.574619,45232.174547,49.4209,76.0384,347.428927,-663.054848,10549219358,3977672,23.0793176996284,1020.8025,1291.20442048889,32614.639875,46397.2784124993,1
"117",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.321027,-26.324593,17714,"South Africa",1991,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,692.984196615649,746.438516334729,-18242.5269313389,20393.4668586211,1
"118",12.46,-5.85,852,"DR Congo (Zaire)",1972,NA,NA,20,NA,NA,NA,NA,14.52,-5.15,24125,"DR Congo (Zaire)",1991,0,"Africa",34.2225,155.2516,-200.201625,1934.434936,NA,NA,NA,NA,NA,NA,NA,26.5225,210.8304,-136.590875,3061.257408,1
"119",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",42,0,26144,"Somalia",1989,4.21950770517611,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,7133258,NA,0,1764,0,74088,68
"120",32.97,10.02,804,"Sudan",1982,NA,NA,734,NA,NA,NA,NA,36.55,9.08333,35530,"Ethiopia",1989,1.79175946922805,"Africa",100.4004,1087.0209,1006.012008,35839.079073,NA,NA,NA,NA,9700011206,46272299,22.9953928777128,82.5068838889,1335.9025,749.437253634562,48827.236375,6
"121",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",31.616667,4.85,7594,"Sudan",1992,5.29831736654804,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,22708983110,21696244,23.8460264148707,23.5225,999.613632188889,114.084125,31604.4513375766,200
"122",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",30.497585,6.550967,8610,"Sudan",1992,1.6094379124341,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,22708983110,21696244,23.8460264148707,42.915168635089,930.102690832225,281.135853527903,28365.8858723845,5
"123",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",28.156996,-26.339949,13323,"South Africa",1994,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,693.792913322601,792.816423744016,-18274.4699534787,22323.3288720946,1
"124",35.11,-23.8,813,"Mozambique",1961,112.55,-3.4,700,"Indonesia",NA,"S","alluvial",18.416667,-33.916667,13422,"South Africa",1989,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,11.56,12667.5025,-39.304,1425727.406375,NA,NA,NA,1150.34030038889,339.173623388889,-39015.7089049699,6246.44767713658,1
"125",35.11,-23.8,813,"Mozambique",1961,112.55,-3.4,700,"Indonesia",NA,"S","alluvial",18.416667,-33.916667,13617,"South Africa",1989,0.693147180559945,"Africa",566.44,1232.7121,-13481.272,43280.521831,11.56,12667.5025,-39.304,1425727.406375,NA,NA,NA,1150.34030038889,339.173623388889,-39015.7089049699,6246.44767713658,2
"126",35.11,-23.8,813,"Mozambique",1961,112.55,-3.4,700,"Indonesia",NA,"S","alluvial",18.679156,-34.039321,13618,"South Africa",1989,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,11.56,12667.5025,-39.304,1425727.406375,NA,NA,NA,1158.67537414104,348.910868872336,-39440.522995182,6517.36054976191,0
"127",35.11,-23.8,813,"Mozambique",1961,112.55,-3.4,700,"Indonesia",NA,"S","alluvial",18.679156,-34.039321,13378,"South Africa",1989,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,11.56,12667.5025,-39.304,1425727.406375,NA,NA,NA,1158.67537414104,348.910868872336,-39440.522995182,6517.36054976191,1
"128",29.41,9.68,805,"Sudan",1980,-44.07,-8.67,335,"Brazil",NA,"S","secondary",30.462,11.8597,6959,"Sudan",1992,2.70805020110221,"Africa",93.7024,864.9481,907.039232,25438.123621,75.1689,1942.1649,-651.714363,-85591.207143,22708983110,21696244,23.8460264148707,140.65248409,927.933444,1668.09626556217,28266.708571128,15
"129",12.32,-5.21,864,"Angola",NA,-60.47,4.5,362,"Brazil",NA,"S","secondary",12.55,-4.766667,22597,"Angola",1994,0,"Africa",27.1441,151.7824,-141.420761,1869.959168,20.25,3656.6209,91.125,-221115.865823,23311730284,13503747,23.8722225164971,22.721114288889,157.5025,-108.303985684076,1976.656375,0
"130",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",28.1,-26.116667,18665,"South Africa",1991,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,682.080295188889,789.61,-17813.6639367099,22188.041,1
"131",12.32,-5.21,864,"Angola",NA,NA,NA,376,NA,NA,NA,NA,15.315,-4.329722,20270,"DR Congo (Zaire)",1992,1.6094379124341,"Africa",27.1441,151.7824,-141.420761,1869.959168,NA,NA,NA,NA,NA,NA,NA,18.746492597284,234.549225,-81.1671014212977,3592.121380875,5
"132",76.43,31.91,677,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",76.66667,33.91667,89643,"India",1993,0,"Asia",1018.2481,5841.5449,32492.296871,446469.276707,0,0,0,0,5.67e+11,927403860,27.0636251406742,1150.3405038889,5877.7782888889,39015.7192580335,450629.68840741,0
"133",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.614444,-1.751389,39406,"Rwanda",1993,1.6094379124341,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,3.067363429321,877.015293429136,-5.37214656911508,25972.3202944007,5
"134",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.6284,-1.6871,39505,"Rwanda",1993,2.07944154167984,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,2.84630641,877.84208656,-4.802003544311,26009.0564774343,8
"135",104.53,16.61,573,"Thailand",1971,-49.62,-4.17,325,"Brazil",NA,"S","secondary",105,13,111065,"Cambodia (Kampuchea)",1993,0,"Asia",275.8921,10926.5209,4582.567781,1142149.229677,17.3889,2462.1444,-72.511713,-122171.605128,NA,NA,NA,169,11025,2197,1157625,0
"136",95.63,21.7,613,"Myanmar (Burma)",1995,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",98,22,49692,"Myanmar (Burma)",1994,2.30258509299405,"Asia",470.89,9145.0969,10218.313,874545.616547,337.8244,2335.7889,-6209.212472,-112888.677537,9948078165,43383428,23.020645220215,484,9604,10648,941192,10
"137",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",97.442981,18.062283,50151,"Myanmar (Burma)",1995,0,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,10639275753,43901598,23.0878182502161,326.246067172089,9495.13454616636,5892.74879289928,925234.215174532,0
"138",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",29.165854,-27.425734,16216,"South Africa",1993,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,752.170885438756,850.647039549316,-20628.8386265878,24809.8473610276,1
"139",-17.1,14.76,808,"Senegal",1961,15.78,4.27,433,"Central African Republic",NA,"S","alluvial",-15.5,12.75,39155,"Senegal",1993,0,"Africa",217.8576,292.41,3215.578176,-5000.211,18.2329,249.0084,77.854483,3929.352552,8474665709,8226760,22.8603470450692,162.5625,240.25,2072.671875,-3723.875,1
"140",17.39,45.62,559,"Croatia",1952,-8.72,7.03,741,"Liberia",NA,"S","alluvial",16.151389,44.8825,199540,"Bosnia-Herzegovina",1993,0.693147180559945,"Europe",2081.1844,302.4121,94943.632328,5258.946419,49.4209,76.0384,347.428927,-663.054848,NA,4078937,NA,2014.43880625,260.867366629321,90413.0497215156,4213.37031583578,2
"141",35.11,-23.8,813,"Mozambique",1961,-7.17,8.43,707,"Ivory Coast",1946,"S","alluvial",29.044538,-25.113194,18343,"South Africa",1993,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,71.0649,51.4089,599.077107,-368.601813,NA,NA,NA,630.672512881636,843.585187633444,-15838.201166464,24501.5420384567,0
"142",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.666667,-3.066667,10833,"Burundi",1993,0,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,9.404446488889,880.111130888889,-28.8403057007418,26109.9638430741,0
"143",-71.5,3.8,38,"Colombia",1989,-63.05,0.5,361,"Brazil",NA,"S","secondary",-72,4,221274,"Colombia",1994,0,"Americas",14.44,5112.25,54.872,-365525.875,0.25,3975.3025,0.125,-250642.822625,1.75e+11,35758979,25.8880518108699,16,5184,64,-373248,0
"144",43.89,35.53,270,"Iraq",1945,-8.72,7.03,741,"Liberia",NA,"S","alluvial",44.01062,36.192573,144767,"Iraq",1993,0,"Middle East",1262.3809,1926.3321,44852.393377,84546.715869,49.4209,76.0384,347.428927,-663.054848,44260969488,18955085,24.5133690757126,1309.90234036033,1936.9346727844,47408.7360763621,85245.6958487386,0
"145",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",30.27579,-1.745707,226570,"Rwanda",1994,1.09861228866811,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,3.047492929849,916.6234601241,-5.32002974008791,27751.4993877906,3
"146",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.55451,-2.18592,226844,"Rwanda",1994,1.09861228866811,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,4.7782462464,873.4690613401,-10.4448640349307,25814.9501080666,3
"147",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.686129,-2.521097,226517,"Rwanda",1994,1.09861228866811,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,6.355930083409,881.266255004641,-16.0239162654922,26161.3837294147,3
"148",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.6853,-2.6677,39451,"Rwanda",1994,3.91202300542815,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,7.11662329,881.21703609,-18.985015950733,26159.1920814425,50
